Transaction_ID,Customer_Name,Customer_Age,Store_Location,Store_Type,Product_Category,Product_Name,Quantity,Purchase_Amount,Discount_Applied,Payment_Method,Purchase_Date,Customer_Satisfaction_Rating,Return_Status
9d1c0838-edc8-4ca8-a3bc-d6f3b18d2c8c,Courtney Chapman,,South Kurt,Rural,Electronics,Risk,2,4872.5,5%,Cash,17-06-2024,4,Not Returned
0075d3d5-ba94-4a66-ad7e-4a452099e71f,Tiffany Myers,29,East Carriebury,Rural,Clothing,Purpose,0,1838.54,none,UPI,22-11-2023,0,No
2401342a-7f05-4bf5-afca-c5771aa6f7cb,Blake Reed,27,Garyland,Suburban,Stationery,Term,5,3546.92,0%,UPI,20-06-2024,1,Returned
e2fbb984-bab2-4bce-a39c-3bd5ab86bafd,Adam Clark,,West Jonathanville,Urban,Clothing,Service,5,542.26,10%,Debit Card,09-10-2024,1,No
bb8aa843-702f-41e5-a2cc-c6040c53644b,Christopher Gutierrez,21,Bellfurt,Urban,Stationery,Blood,0,1769.72,10%,Cash,08-04-2023,3,Y
93fb71d0-dd32-4d9c-89ea-356a7abfcebf,Melissa Martin,43,Port Meganport,Suburban,Clothing,Again,,4806.74,0%,UPI,10-01-2025,,Not Returned
12fecc2b-1acf-42c5-b3a0-212042d943ee,Stephen Martin,,New Shellyland,Urban,Stationery,Ground,0,3688.52,15%,Debit Card,11-12-2023,3,Not Returned
7b94a34d-e4aa-486d-9d17-d218fc3b0de5,Jessica Valdez,,Mooreville,Urban,Groceries,Glass,2,3361.11,none,Credit Card,12-07-2024,4,N
b27b7bb4-68c6-40b2-b0a2-cee8f9722cc1,Tammy Fernandez,,Kennethville,Rural,Groceries,Appear,5,4268.71,none,Debit Card,14-09-2023,0,Yes
7daec949-d700-4461-8cb6-b0ba925f8199,Isaac Patterson,,Madisonfort,Urban,Electronics,Decision,1,789.15,0,UPI,07-02-2024,6,No
a3607681-2bbb-489d-b4fa-dee106969d48,Bradley Anthony,34,Kristenfort,Rural,Electronics,Middle,1,1127.45,0,Credit Card,22-06-2023,5,Y
a4515ae0-1754-4f08-83d7-5413a939ebd1,Cathy Mcclure,,Jacobton,Urban,Home Decor,Everyone,4,4848.6,15%,Debit Card,03-03-2025,0,N
d64acb1f-39eb-438a-836e-3c49770e09db,Antonio Goodwin,36,North Elizabethside,Suburban,Clothing,Job,0,897.02,5%,Credit Card,14-03-2024,4,Yes
0f9ca17b-8db8-4adf-ba3e-46b096f84ff7,Sabrina Barnes,53,Armstrongbury,Suburban,Stationery,Maybe,,4450.86,10%,Debit Card,15-11-2024,3,Yes
da9bccc1-e71c-481a-a511-e61a143665f5,Kathryn Lester,45,North Stacy,Urban,Electronics,List,2,2213.48,0,UPI,26-11-2023,1,Returned
f8dfcc3a-2acb-4fbd-bbff-8a7df2f5b176,Corey Williams,,Lake Ryanberg,Rural,Clothing,They,,2105.47,20%,UPI,20-08-2023,4,Not Returned
ba236c22-e92a-4b97-91db-1a374204d733,Andrea Hughes,27,Arnoldview,Suburban,Electronics,Nature,0,2025.22,20%,Wallet,13-07-2024,1,N
c95b61f8-032a-461a-9f9b-7c1feacb1f6d,Laurie Harrington,,South Edwardshire,Urban,Home Decor,Per,2,1078.41,5%,Credit Card,28-03-2024,6,No
19a6f80e-f08c-46c2-b6ff-3521c2250530,Kristine Garcia,,Mikaylastad,Urban,Clothing,Understand,3,2407.63,0,Wallet,03-07-2024,0,Yes
7c4f48e4-a7a0-4a3d-a20f-230b439e754c,Kara Jackson,,Thomasfurt,Rural,Electronics,American,4,318.62,15%,Cash,21-02-2024,6,Y
b0c58278-54dc-4ba5-a103-5e1ce3bb22ae,Patrick Mccall,44,Andrewport,Rural,Electronics,Foreign,0,519.97,0%,Wallet,09-02-2024,2,Returned
b23909f4-dbb5-4645-bdda-c1b6d7c4caed,Valerie Perez,54,Terrimouth,Suburban,Clothing,Staff,0,4831.58,0,Credit Card,11-11-2023,0,N
6ab19e15-ba92-492e-84f8-b53c52246d05,Ann Alexander,61,Figueroahaven,Urban,Home Decor,Trip,0,2560.3,20%,Cash,08-01-2025,1,Returned
ca9f1d59-83e8-4700-8e63-813ed22e3226,Eric Hunter,,Port Melissa,Urban,Home Decor,Until,2,4863.61,none,Cash,23-01-2024,3,No
e00bd534-3158-41fb-ac7a-0d3107692583,Sara Wright,22,Williamsstad,Suburban,Stationery,Sea,3,4187.13,0%,Wallet,22-06-2024,3,Not Returned
76d70561-d2d1-4ef5-9e4c-4fd1462363a9,Madison Martinez,,East Nathanmouth,Urban,Home Decor,Cost,1,2646.47,none,Cash,09-09-2023,5,Not Returned
5989dd6c-8d24-44f9-963d-c8bf797e3984,Ryan Green,,West Anthonyton,Suburban,Clothing,Commercial,0,4632.15,20%,Wallet,12-02-2025,2,Yes
36dd9529-f704-472f-87a2-f280927f8103,Maria Byrd,,Denisehaven,Urban,Home Decor,Again,4,283.58,0%,UPI,30-01-2025,6,No
aea4a441-c47f-457e-b796-611fc7c1fb1b,Thomas Holland,,East Johnnyport,Suburban,Clothing,Seem,3,3754.17,0%,Wallet,07-02-2025,1,Yes
e53e5f4c-6c7e-4a2c-867f-358ba48aa108,Gregory King,,Turnerhaven,Suburban,Clothing,Thank,2,4865.23,10%,Wallet,09-10-2024,2,Y
01e187d8-1a31-4044-95a0-f35665abc9ff,Mary Bridges,,Annaport,Rural,Clothing,Fire,0,1020.88,10%,Credit Card,04-08-2024,2,N
5616af7e-1057-4002-bb53-359e1bacbd0d,Margaret Hensley MD,26,Jacobhaven,Urban,Groceries,Southern,5,421.52,0,Cash,20-09-2024,3,N
db7904e0-ce30-461d-8e88-c8ece651e3e1,Lindsay Guerrero,,Lake Anthony,Suburban,Home Decor,Modern,3,262.05,5%,Debit Card,11-10-2023,4,Not Returned
6793cb09-6b27-4eff-a82b-5b364269c28c,Andrew Erickson,,West Jessica,Urban,Home Decor,Doctor,3,3437.75,10%,Debit Card,23-11-2023,2,N
79c9c839-c8ef-4377-a368-84f588ddd880,Megan Romero,,Port Diane,Urban,Home Decor,Open,,901.22,0%,Credit Card,22-09-2024,,Not Returned
20c0f275-7885-487d-98fc-83b74b356e9a,Molly Hansen,,Lake Rachel,Rural,Home Decor,Real,2,4299.84,0,Debit Card,26-08-2023,4,Not Returned
be848aa2-392c-44da-9af3-da5a38e59b27,Jennifer Eaton,56,Jorgeport,Urban,Clothing,Major,,2423.08,10%,Debit Card,16-06-2023,1,No
ddcbf4bc-0dbd-45da-b875-15b91e26ed31,Lauren Oliver,,Prestonhaven,Suburban,Home Decor,Call,,3592.43,0,UPI,28-01-2025,5,Y
4c610ae8-87a3-4f10-a1b5-12edae423568,Seth Hernandez,55,West Robert,Urban,Stationery,Over,5,3418.26,none,UPI,09-02-2025,5,N
24aa5685-7523-46ce-bc95-0bbae8184f34,Mike Maxwell,,Cookburgh,Rural,Clothing,Form,4,1562.53,5%,UPI,01-03-2025,5,Yes
4605ec0e-73b9-42ac-8134-e76b0ed9fa95,Raymond Johnston,,South Kristen,Rural,Clothing,State,0,1022.96,20%,Cash,12-08-2024,5,No
a22c3d4f-6f07-460f-9d4e-8b5d2120bfba,Jeffrey Woods,42,North Amandastad,Rural,Stationery,Address,4,4987.6,0%,Cash,15-06-2023,6,N
87f1d48c-d54e-4948-81c0-c5e3527c8f50,Michael Sims,,East Heather,Rural,Clothing,Guy,0,3462.96,0,Cash,28-02-2025,4,N
80daa8ca-6230-4d27-9a4b-160621019bff,Carol Colon,34,Stacymouth,Rural,Clothing,Should,2,1539.54,15%,Credit Card,06-12-2023,3,Not Returned
6f04af36-567c-4d44-862c-92fd98abb2e7,Whitney Cooper,,Howardborough,Rural,Clothing,Community,4,3746.63,0%,Wallet,16-05-2024,4,Y
04e55bd5-6744-4cd4-8fdf-c6f9eb0f827c,Nicholas Anderson,57,New Williamville,Suburban,Groceries,Hit,5,363.02,0,Debit Card,12-03-2025,6,Returned
600c9c71-0990-4647-8ac8-d87ea689d07f,Dawn Nichols,26,New Virginiaville,Suburban,Home Decor,Ready,1,2696.21,15%,Debit Card,11-10-2024,0,No
1da466fe-b093-4085-8c59-21f8050dcbfe,James Kelley,,Milesborough,Suburban,Groceries,Run,,801.8,none,UPI,16-01-2025,6,No
6bbe3b5a-4d15-47d8-8261-c87aa15c159a,Mary Nelson,54,South Maria,Suburban,Electronics,Book,0,2315.06,10%,Cash,21-09-2024,1,No
485f7888-1e23-4a4b-9e21-741fb8011026,Brian Gonzalez,20,Port Jose,Rural,Clothing,Necessary,4,2076.63,15%,Credit Card,09-05-2024,0,Yes
4b9c22f4-68e5-48cd-b414-6e4a5ba0c3e0,Joshua Lozano,33,Riveratown,Rural,Clothing,Add,,187.79,5%,UPI,11-09-2023,4,Not Returned
d5d1c669-1c45-4357-a829-4a6716c8e3d7,Kathleen Herring,,Lake Jenniferview,Suburban,Home Decor,Quickly,2,2566.35,0%,Debit Card,10-09-2024,0,Yes
4bc81c16-fa2f-4d74-bd19-35cc74eda60e,Anthony Li,,Port Kellymouth,Urban,Groceries,Last,2,2224.96,0,Wallet,04-10-2023,,Y
c219a845-d9eb-404c-9851-d1cf1dabb10a,Alexandra Taylor,19,West Michael,Urban,Clothing,Left,2,3663.13,10%,Credit Card,01-11-2024,4,Not Returned
17cba85d-bbaa-474f-a0e3-c5ce44afecb7,Grant Wilson,21,Riversview,Rural,Electronics,Thing,1,3879.12,20%,Credit Card,02-08-2024,5,Returned
ccc62fed-7a6e-43d0-99c5-9cd9b09d721b,Stephen Jackson,48,Lake Jessica,Urban,Electronics,Yes,5,2277.14,5%,UPI,01-02-2024,0,Y
e9462820-6a80-4ac2-9a8c-f13c28ce231e,Rebekah Gregory,62,New Noah,Suburban,Electronics,Her,5,3346.17,0%,Debit Card,22-01-2025,2,Returned
e1446b45-af39-4a9d-9cd1-c4130760801f,Valerie Anderson,30,Rodriguezchester,Suburban,Stationery,Let,1,1485.26,none,Cash,25-07-2024,2,N
5071e5f0-a7ac-490c-82f9-0f921036ca81,Sean Warren,,Lake Morgan,Suburban,Groceries,Natural,5,1547.22,5%,Credit Card,13-05-2023,0,N
1861c9f3-9e44-498c-b359-390eb0309aaf,Nicholas Olson,49,Hernandezside,Urban,Stationery,Wait,5,4543.71,none,Credit Card,18-05-2024,2,Not Returned
ef32f72a-a4b5-4723-82fb-28690df80b89,Samuel Christian,,North Karen,Suburban,Electronics,Full,2,4533.42,0,Credit Card,27-07-2024,2,N
0ce3c8c8-4735-4e4f-b85b-6d0a54b58635,Krista Gray,,North Stephen,Rural,Electronics,Suddenly,0,4276.02,0%,Credit Card,12-10-2023,1,Not Returned
7f9ad277-db49-4e6d-9688-782f72b696ca,Bryan Jimenez,,North Richardton,Suburban,Home Decor,Onto,,147.39,10%,Debit Card,26-06-2024,1,Not Returned
cab24f24-1744-4e3f-936e-c1bd000b1f5e,Lisa Torres,,Lake Emily,Suburban,Clothing,Growth,2,1925.85,0%,Wallet,07-06-2024,2,Yes
39112943-d10b-44dc-8de4-faf4d34794cc,Evelyn Saunders,25,Moranstad,Rural,Electronics,Sense,0,4019.51,0,Cash,15-01-2024,6,No
a8ae57b9-c262-4ad0-98f1-a1e41d30a290,Glenn Gallegos,,Amystad,Suburban,Stationery,Science,4,4031.1,0,Credit Card,24-03-2024,6,No
7e0f60b2-2a06-4609-a599-bd3c0bb81d38,Mitchell Griffith,46,West Cherylborough,Urban,Clothing,Camera,1,2467.09,15%,UPI,29-06-2023,3,N
7500f785-3730-4fba-a494-dd5cda296905,Cheryl Morgan,51,Williamsshire,Suburban,Groceries,Candidate,0,4891.69,0,Wallet,30-03-2025,4,Y
a8909e31-7517-4f39-b354-44fbe44a0371,Kathy Maynard,21,New Jillside,Rural,Groceries,Worry,5,828.41,none,Debit Card,27-11-2024,0,Returned
eca391d4-7ba1-4dd7-95ca-788dd6bca712,Tammy Thompson,38,Lake Lisa,Suburban,Clothing,Body,0,4360.14,5%,Credit Card,09-03-2024,6,N
e1f85b33-9b2d-4a2a-99bd-6240a8535961,Stanley Barnes,,West Raymond,Urban,Home Decor,Gun,1,2076.06,10%,Wallet,02-02-2024,0,N
235fc3d5-2224-4806-8e07-2a5273edb223,Michael Goodman,44,Meganside,Rural,Stationery,Traditional,1,3751.67,5%,Credit Card,22-11-2023,6,N
8db78572-ef7d-4821-bca0-258eb63d65d5,Christina Weber,,Glendaberg,Suburban,Clothing,See,2,4461.54,20%,Credit Card,07-12-2023,5,Not Returned
80ff2909-2d85-4212-b554-e1f8f9a55cf2,Mallory Page,,Annashire,Rural,Home Decor,Own,5,1726.67,none,Credit Card,24-08-2024,6,Returned
bf74531c-ac9b-489a-aadf-d568b5caa993,Kimberly Rich,,Stokeshaven,Rural,Electronics,Both,0,110.77,0%,Credit Card,07-09-2024,4,Not Returned
ab95c72f-0d95-4af5-a534-21bc6180b78a,Derek Floyd,44,Francesberg,Suburban,Stationery,Those,,788.2,0,Cash,27-04-2023,6,Not Returned
34396729-4b8e-4509-88cb-a592b0cad2eb,Amanda Cervantes,,New Mirandaside,Urban,Home Decor,Treatment,0,1156.39,none,Credit Card,26-05-2023,0,No
638e1388-8faf-4d4a-a5a9-9ebcbe0ec2da,Richard Lindsey,55,Heatherton,Suburban,Electronics,With,4,3883.51,15%,Debit Card,29-09-2023,2,Not Returned
c9c1ad45-f4ea-4b97-aaa4-15b56336c815,Emily Arnold,62,Lake Johnmouth,Rural,Groceries,Themselves,5,4210.2,15%,Credit Card,29-01-2024,0,No
b5a4c55b-b462-4214-a23f-f67de9572bc2,Nicole Payne,62,Port Jenny,Suburban,Home Decor,Daughter,4,2570.14,15%,UPI,30-09-2023,,Returned
aec2bb19-fbc3-48d8-ad6b-c88272e588e9,Victor Moss,,South Billyview,Rural,Stationery,Only,4,4043.5,10%,UPI,22-11-2023,6,Returned
d89462e8-9580-4c3a-a932-a211214c0a4d,Gary Mckinney,,North Eric,Rural,Groceries,Future,,1084.36,20%,Cash,30-10-2023,4,Y
a0180791-eeb0-43fe-860e-a4d50d04dcb6,Mary Henry,,Charlesmouth,Rural,Stationery,Never,3,3580.73,none,UPI,14-07-2024,,Returned
11740357-8546-4426-af12-0b9ef4fd25b7,Caitlin Daniels,42,Davisbury,Urban,Electronics,Use,1,4060.69,20%,Cash,25-09-2023,0,Yes
5c5d3f1b-54c0-46c2-94f6-516ea9d049dc,Travis Montgomery,,Barajastown,Urban,Stationery,Building,3,4919.31,0,Credit Card,20-09-2023,3,No
e78d147c-3d87-4034-b217-3fa35893ef12,Tamara Sanchez,53,Lake Nicolefurt,Rural,Stationery,Whole,,602.15,none,Wallet,08-09-2024,6,Not Returned
41afeb2a-62c8-43f4-9d06-149ef1eab64a,Diane Pruitt,,Williehaven,Rural,Electronics,Like,4,3495.39,5%,Credit Card,16-12-2024,5,N
a6ca8d50-e5f5-4891-8be3-18a80b39dccf,Jose Vaughan,,Port Amanda,Rural,Stationery,Account,0,3140.75,none,Debit Card,20-04-2024,4,N
a127dc6b-ab9b-453d-b5f5-c65410c2c2e5,Sharon Coleman,29,East Amandachester,Rural,Stationery,Radio,,1541.47,10%,Credit Card,06-08-2024,4,Yes
afa08cbe-bf34-4ca7-9276-7d13f0938776,Joe Rivera,,North Brianview,Urban,Clothing,Open,2,1467.65,0%,Wallet,01-01-2025,0,No
e9366a85-3a46-4be3-9255-a4de9330ba83,James Mccoy,,Stewartfurt,Suburban,Stationery,Report,5,295.71,0%,Debit Card,01-06-2023,3,Yes
b864a47b-a434-47fb-8182-978288eae7d4,Nicole Richards,50,West Sarahville,Suburban,Stationery,Figure,5,2674.44,10%,Debit Card,08-07-2023,,Yes
162534ca-9b47-4639-8d25-51ebaf95be79,Timothy James,,South Ericbury,Suburban,Groceries,Century,,1183.87,10%,Debit Card,09-12-2024,,Y
d976b2ba-cc27-4386-8bf9-25b5641816b7,Toni Thomas,59,Susantown,Urban,Clothing,On,4,662.14,0%,Wallet,08-11-2024,1,No
0ab1a504-1f8c-46e0-a431-13fd8e190d07,Kyle Medina,,West Jasonstad,Rural,Stationery,Development,,1990.79,20%,Wallet,15-02-2025,2,Y
8336a758-d9f9-4502-a55b-c44fe7d73d1d,Clinton Jensen,23,Jamesburgh,Urban,Stationery,Remain,3,4501.58,10%,Debit Card,22-02-2024,5,Returned
d9f48bbd-0dec-444c-9a2d-2156913a1734,Wanda Dunn,,West Emilyview,Urban,Groceries,Billion,0,1132.83,0,Debit Card,19-12-2024,2,No
f3981e9e-7cb8-42a0-94a1-eab0b9c037aa,Carl Rios,27,West Christineborough,Suburban,Clothing,Friend,,3268.15,5%,Credit Card,08-09-2023,0,Not Returned
a8cfe589-9dc8-4e1a-940e-7d01735d88f3,Kevin Cunningham,54,Lindseychester,Suburban,Home Decor,Concern,5,972.16,0%,Wallet,19-04-2024,1,Yes
38b5e89a-c921-457c-bf05-557c502ed818,Margaret Hill,25,Dennismouth,Rural,Stationery,Understand,4,2221.82,5%,Credit Card,11-04-2023,0,Not Returned
c65720ae-5bd6-4d4d-b202-fae5767d3b27,Juan Thompson,,Port Juanberg,Rural,Clothing,Vote,3,3534.32,5%,Debit Card,14-04-2024,1,Returned
e2e6e7a6-bbc9-4473-8363-589c32495cff,Monica Mcclain,48,Port Bonniefurt,Rural,Groceries,Specific,,1968.93,none,Cash,30-05-2024,6,Yes
8d3543be-0962-4ec9-a803-82eb36777be4,Steven Fernandez,,West Philip,Urban,Stationery,Vote,3,4804.66,10%,Debit Card,09-07-2024,5,Not Returned
4a7eebc2-db6f-4c33-bbb4-c0ce96f01335,Jonathan Davis,53,Waynebury,Suburban,Groceries,Thus,4,124.65,20%,UPI,27-11-2024,1,Returned
2a74b90c-af25-47f5-9d31-762afb5abb36,Brenda Moore,30,Lake Jessica,Urban,Stationery,Wrong,5,888.68,10%,Credit Card,24-12-2024,3,Y
7cd61da4-c2ef-4a8b-b804-87860a58f43c,Dennis Young,,New Rebecca,Urban,Groceries,Herself,3,3258.91,5%,Debit Card,11-01-2024,6,Not Returned
e1ad640c-7463-435e-aafb-9f20783c91eb,William Nguyen,,Maryview,Rural,Electronics,Particular,,1849.98,0,Cash,03-02-2024,,No
a75743f9-606c-42f5-ac81-6bf091f60406,Kevin Villanueva,55,New Johnbury,Rural,Stationery,Name,3,1708.9,0,UPI,03-06-2024,6,Not Returned
585409d9-de22-4c3f-9136-6db15a578607,Mr. Larry Shaw,,South Gabriel,Suburban,Clothing,Ball,2,926.33,0%,Cash,17-02-2024,0,No
267627ca-3625-4c20-87e3-21c2a4bae8bf,Jack Love,,Lake Jerrymouth,Rural,Electronics,Service,4,4401.64,15%,Cash,11-05-2024,,Y
7aa1219a-7a93-48bb-acdb-d5f27b44acd0,Christopher Whitaker,52,East Bradleyshire,Suburban,Electronics,Person,0,4224.79,none,Credit Card,05-07-2023,2,No
0a086989-833c-4f55-a129-8fa2227d4660,Bridget Jackson,31,New Susan,Rural,Clothing,Place,4,4081.95,20%,Debit Card,11-08-2023,1,Returned
b8344070-e0e5-46e5-84c4-4853a33b3dfd,Samantha Valentine,,South Catherine,Urban,Home Decor,Market,3,3304.15,10%,Debit Card,18-06-2024,6,N
d492b51a-3828-4a05-abaa-43c97b4e9ecd,Charles Aguilar,57,New Donna,Rural,Groceries,Everything,,1882.94,5%,Wallet,09-02-2025,0,No
ec1f41ce-57b9-4dfb-af82-e70cb9644e4f,Kevin Hall,,Andersontown,Urban,Electronics,Degree,3,3706.01,15%,UPI,16-08-2023,3,Yes
af32baf8-811d-44af-a8ca-7483dc0e3375,Chase Davis,,Valenzuelaton,Suburban,Electronics,Understand,0,3376.07,20%,Credit Card,18-05-2024,1,Y
1e158e2f-c09c-4ebe-80da-2ed7880bcb0e,Matthew Winters,,Port Erikachester,Rural,Stationery,Nearly,,605.8,20%,Debit Card,06-12-2024,,Y
b298b811-0b1e-4578-9ff4-7c515ed10e7f,Crystal Lang,,Bellshire,Suburban,Groceries,Billion,0,1889.95,0,Debit Card,28-02-2024,0,Yes
c40f5405-7a25-4d81-8128-17eb224629cd,Scott Campbell,50,Scotttown,Suburban,Groceries,Security,5,2485.62,15%,Cash,03-03-2024,,Yes
85c53910-93f6-4723-81d2-3a76ca179780,Adam Pena,56,Robertville,Rural,Groceries,Clear,2,1136.43,10%,Wallet,05-11-2024,5,Y
42e4bf01-40ee-431d-95da-d216a6cdae3c,Jessica Diaz,55,Victoriafurt,Rural,Home Decor,Someone,4,2459.43,15%,Credit Card,03-03-2024,2,No
8ebc6d7e-c8a6-4b85-8d56-bff669c9520f,Mr. Justin King,50,Beckyfurt,Rural,Groceries,Simply,2,2910.08,10%,Credit Card,13-09-2023,3,Not Returned
1e7c6795-a8c6-42df-9d23-ff41dae13586,Jillian Lyons,58,North Jason,Rural,Clothing,Institution,5,2631.54,15%,Credit Card,24-07-2023,3,Returned
9d30c42e-8cf2-4000-8d04-c00156a3dccc,Michelle Martin,56,Port Christopherberg,Rural,Groceries,Market,2,4349.78,10%,Debit Card,08-12-2024,6,N
106793b6-1690-436b-af74-e55d99a9af6a,Jacob Lynch,56,Ariasfurt,Urban,Home Decor,Positive,3,921.84,0,Wallet,27-03-2025,5,N
f6a9e3e3-b62b-4cb1-8956-0c3685609e8a,Theresa Wilkins,44,Gonzalesborough,Rural,Electronics,To,5,1091.51,none,Cash,29-08-2024,1,Not Returned
4937b90f-84a5-418b-8dcd-0a34ee462fcd,Richard Dixon,,New Gavin,Rural,Groceries,Also,5,4400.99,20%,Debit Card,30-08-2024,1,Yes
f9c3ee05-0012-4399-a7af-55453d3fec1b,Zachary Chan,,Elizabethfurt,Suburban,Electronics,Peace,,4495.15,none,Debit Card,12-01-2024,1,Not Returned
b4209103-bca7-46eb-83ef-0f77848ac924,Brandon Mitchell,65,Michaelview,Suburban,Groceries,Draw,3,3968.82,15%,UPI,10-09-2023,6,Returned
ee01b9e0-746b-461a-b1cc-6738f68ae9b7,Aaron Thompson,,New Charlesport,Suburban,Groceries,Grow,3,4559.42,5%,Credit Card,21-07-2024,4,Returned
41f83199-f4ea-4769-8366-c189cd8d9f75,Robin Andrews,42,Churchshire,Rural,Clothing,Member,5,2932.14,5%,Wallet,07-07-2023,1,Yes
f613bda0-56f4-41e5-81e9-c4fa3e4727fd,Melanie Mosley,,South Darrenland,Rural,Clothing,Idea,3,2187.75,20%,Debit Card,26-11-2024,3,Y
ad4a2b3c-386a-49dd-be83-c32ac9e55c47,Rebecca Gutierrez,48,Zacharytown,Suburban,Stationery,School,5,3799.36,15%,Debit Card,12-08-2024,0,Returned
17cf775f-498b-4f67-bf8d-cf96436ae2bb,Paul Peterson,65,South Lee,Rural,Electronics,Discover,,2930.49,none,Cash,13-01-2025,5,N
f2765513-2eca-4629-84e2-269192ded495,Tara Lee,53,East Jill,Urban,Home Decor,Turn,4,591.37,20%,Credit Card,02-03-2025,3,Y
d5bea8dc-33e8-4249-baad-584034ef71df,Luke Moore,,North Samanthafort,Urban,Clothing,Positive,4,2411.18,20%,Credit Card,31-10-2023,3,Yes
f53f091e-8a9e-4964-9b6a-34eac3a58237,John Oliver,,Villanuevashire,Rural,Stationery,Trouble,5,4660.36,15%,Credit Card,13-04-2023,0,Not Returned
c3a6b204-fc01-4a22-aed0-b0b27da56b6e,Diana Walker,,North Alicia,Urban,Electronics,Land,1,3237.43,15%,Debit Card,07-11-2023,3,No
80a23721-0856-4684-8a6f-c4b3f08d312e,Scott Parsons,33,Brayhaven,Urban,Electronics,Magazine,1,3114.43,0,UPI,13-04-2024,4,Y
ac9204b4-0306-4258-8227-b8d5b0701a53,Kevin Nguyen,51,Jacobview,Rural,Electronics,Economic,5,3381.34,15%,Credit Card,09-12-2023,,No
57d52b78-9cf3-437e-b562-037b78aa16ea,Jonathan Clark,56,Michaelfurt,Suburban,Home Decor,Far,3,1802.63,none,Debit Card,03-11-2023,,No
fab1996a-2192-4613-9247-e8512e0d3860,Crystal Garcia,,Lindaside,Suburban,Electronics,Lay,5,2094.96,5%,Debit Card,23-03-2024,3,Yes
cccf4130-2556-43d4-b231-32fa618192de,Brittany Shaffer,,South Victor,Suburban,Home Decor,Walk,5,3501.54,15%,Debit Card,01-02-2025,5,N
b876a455-88b3-452d-845a-91b8a1726883,John King,32,South Coreyburgh,Suburban,Home Decor,As,4,669.71,5%,UPI,26-01-2025,6,Not Returned
d6c6d997-79fe-4ccc-8119-20f6d0566199,Joanna Cook,,Michaelside,Rural,Clothing,Work,2,3534.01,0%,Credit Card,22-09-2023,1,Y
696929b2-0513-4da8-9819-93cc41f9994a,Sean Mccarty,35,New Barbara,Rural,Groceries,Range,2,2435.12,0%,Wallet,27-12-2024,3,Returned
48dc1e26-c7c2-464a-bab8-328f2cae93a2,Michael Freeman,32,Prestonfurt,Urban,Stationery,Positive,3,3703.6,none,UPI,30-05-2024,4,No
2514c7ce-f4e3-4f7b-a1b7-e3d876b874d3,Margaret Mcfarland,49,Welchshire,Rural,Electronics,Interview,,687.4,5%,Wallet,16-11-2023,2,Not Returned
2978cc73-1440-4dec-9243-9b0fe835f080,Erik Delgado,49,Catherinefurt,Rural,Clothing,Experience,0,2512.47,20%,Wallet,26-01-2025,,Y
f0533851-dce0-42bb-87ed-ea0271e4dc42,Kevin Sheppard,52,Jacksontown,Rural,Clothing,Car,4,365.33,none,Wallet,25-02-2025,3,N
f0c0804b-406b-402d-a97a-4f4e3c10871b,Nicole Clark,,Garcialand,Rural,Electronics,Write,,2340.26,5%,Credit Card,24-10-2024,3,Returned
06bfd9c4-0dc7-4104-8c66-27667922b440,Kelly Ferrell,34,West Christineland,Rural,Clothing,Real,3,2946.94,0%,Cash,18-02-2025,0,Returned
3ab7127e-4f32-4a54-a3cc-f604e2ae3f87,Duane Sims,,New Mary,Suburban,Home Decor,Air,4,1893.03,15%,UPI,31-03-2025,,No
ea4f4a80-dc41-4176-9b59-f28ea9de5b26,John Proctor,,Amyberg,Urban,Stationery,Save,2,4898.44,0,Wallet,05-05-2023,3,Yes
74e0079a-98fb-4727-9740-b2122d5245f4,Madison Elliott,18,Reginafort,Suburban,Home Decor,Notice,2,814.63,0,Cash,30-05-2024,4,N
4ed0730d-711d-41dd-96ed-0330ce015413,David Torres,54,New Lisaberg,Suburban,Electronics,Guy,3,3948.13,0%,Cash,01-10-2023,,Returned
b011b125-0221-41e5-88fc-3da1781d5b6c,Theresa Woods,,Port Russellport,Suburban,Clothing,Picture,1,2435.04,0,UPI,16-11-2023,5,N
5fa72012-8c57-4277-81d9-09b4cbf8f29e,Stephen Kim,61,East Jennifer,Rural,Stationery,Race,1,1786.29,15%,Debit Card,04-10-2023,5,Y
4352acea-3878-4ecf-a0dc-12ebd413c850,Mario Black,,Justinside,Urban,Home Decor,Table,5,1840.03,0,Debit Card,04-02-2024,5,N
1186da93-da7d-4c53-b020-cf0669b41194,Dylan Walsh,,Nelsonfort,Urban,Electronics,Cup,0,4354.46,0,Cash,02-11-2023,3,Y
f83f5274-0cb4-4fe1-a6f3-41c804f718c8,Charlene Garcia,,Davidmouth,Suburban,Home Decor,Short,,1652.7,0%,UPI,13-12-2023,,Y
03c501fe-2693-44ef-9717-26543b997815,Glenn Collins DDS,26,Steventon,Rural,Clothing,Give,0,2128.55,10%,Credit Card,14-04-2023,6,Yes
25660316-f39e-41be-8025-53ead7f2a678,Reginald Jones,21,Whiteview,Suburban,Stationery,Technology,4,604.75,5%,Credit Card,09-06-2023,0,Returned
f97f4994-1f38-4f55-833a-c4d6d4085391,Danielle Wise,,Wrightton,Suburban,Groceries,Decide,3,513.13,15%,Cash,29-01-2024,3,No
85695f97-180d-4855-855f-fde8bc3e1d19,Christine Price,,Sharonburgh,Rural,Clothing,Professional,3,240,0,Debit Card,30-03-2024,3,Y
